image_path,image_name,ground_truth
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark31.tif,mobilehomepark31,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark32.tif,mobilehomepark32,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark33.tif,mobilehomepark33,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark34.tif,mobilehomepark34,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark35.tif,mobilehomepark35,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark36.tif,mobilehomepark36,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark37.tif,mobilehomepark37,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark38.tif,mobilehomepark38,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark39.tif,mobilehomepark39,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark40.tif,mobilehomepark40,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark41.tif,mobilehomepark41,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark42.tif,mobilehomepark42,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark43.tif,mobilehomepark43,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark44.tif,mobilehomepark44,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark45.tif,mobilehomepark45,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark46.tif,mobilehomepark46,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark47.tif,mobilehomepark47,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark48.tif,mobilehomepark48,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark49.tif,mobilehomepark49,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark50.tif,mobilehomepark50,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark51.tif,mobilehomepark51,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark52.tif,mobilehomepark52,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark53.tif,mobilehomepark53,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark54.tif,mobilehomepark54,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark55.tif,mobilehomepark55,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark56.tif,mobilehomepark56,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark57.tif,mobilehomepark57,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark58.tif,mobilehomepark58,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark59.tif,mobilehomepark59,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark60.tif,mobilehomepark60,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark61.tif,mobilehomepark61,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark62.tif,mobilehomepark62,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark63.tif,mobilehomepark63,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark64.tif,mobilehomepark64,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark65.tif,mobilehomepark65,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark66.tif,mobilehomepark66,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark67.tif,mobilehomepark67,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark68.tif,mobilehomepark68,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark69.tif,mobilehomepark69,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark70.tif,mobilehomepark70,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark71.tif,mobilehomepark71,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark72.tif,mobilehomepark72,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark73.tif,mobilehomepark73,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark74.tif,mobilehomepark74,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark75.tif,mobilehomepark75,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark76.tif,mobilehomepark76,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark77.tif,mobilehomepark77,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark78.tif,mobilehomepark78,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark79.tif,mobilehomepark79,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark80.tif,mobilehomepark80,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark81.tif,mobilehomepark81,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark82.tif,mobilehomepark82,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark83.tif,mobilehomepark83,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark84.tif,mobilehomepark84,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark85.tif,mobilehomepark85,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark86.tif,mobilehomepark86,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark87.tif,mobilehomepark87,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark88.tif,mobilehomepark88,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark89.tif,mobilehomepark89,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark90.tif,mobilehomepark90,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark91.tif,mobilehomepark91,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark92.tif,mobilehomepark92,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark93.tif,mobilehomepark93,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark94.tif,mobilehomepark94,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark95.tif,mobilehomepark95,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark96.tif,mobilehomepark96,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark97.tif,mobilehomepark97,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark98.tif,mobilehomepark98,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\mobilehomepark\mobilehomepark99.tif,mobilehomepark99,mobilehomepark
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass00.tif,overpass00,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass01.tif,overpass01,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass02.tif,overpass02,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass03.tif,overpass03,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass04.tif,overpass04,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass05.tif,overpass05,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass06.tif,overpass06,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass07.tif,overpass07,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass08.tif,overpass08,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass09.tif,overpass09,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass10.tif,overpass10,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass11.tif,overpass11,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass12.tif,overpass12,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass13.tif,overpass13,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass14.tif,overpass14,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass15.tif,overpass15,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass16.tif,overpass16,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass17.tif,overpass17,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass18.tif,overpass18,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass19.tif,overpass19,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass20.tif,overpass20,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass21.tif,overpass21,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass22.tif,overpass22,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass23.tif,overpass23,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass24.tif,overpass24,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass25.tif,overpass25,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass26.tif,overpass26,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass27.tif,overpass27,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass28.tif,overpass28,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass29.tif,overpass29,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass30.tif,overpass30,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass31.tif,overpass31,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass32.tif,overpass32,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass33.tif,overpass33,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass34.tif,overpass34,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass35.tif,overpass35,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass36.tif,overpass36,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass37.tif,overpass37,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass38.tif,overpass38,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass39.tif,overpass39,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass40.tif,overpass40,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass41.tif,overpass41,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass42.tif,overpass42,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass43.tif,overpass43,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass44.tif,overpass44,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass45.tif,overpass45,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass46.tif,overpass46,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass47.tif,overpass47,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass48.tif,overpass48,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass49.tif,overpass49,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass50.tif,overpass50,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass51.tif,overpass51,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass52.tif,overpass52,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass53.tif,overpass53,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass54.tif,overpass54,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass55.tif,overpass55,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass56.tif,overpass56,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass57.tif,overpass57,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass58.tif,overpass58,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass59.tif,overpass59,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass60.tif,overpass60,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass61.tif,overpass61,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass62.tif,overpass62,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass63.tif,overpass63,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass64.tif,overpass64,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass65.tif,overpass65,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass66.tif,overpass66,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass67.tif,overpass67,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass68.tif,overpass68,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass69.tif,overpass69,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass70.tif,overpass70,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass71.tif,overpass71,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass72.tif,overpass72,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass73.tif,overpass73,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass74.tif,overpass74,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass75.tif,overpass75,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass76.tif,overpass76,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass77.tif,overpass77,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass78.tif,overpass78,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass79.tif,overpass79,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass80.tif,overpass80,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass81.tif,overpass81,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass82.tif,overpass82,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass83.tif,overpass83,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass84.tif,overpass84,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass85.tif,overpass85,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass86.tif,overpass86,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass87.tif,overpass87,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass88.tif,overpass88,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass89.tif,overpass89,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass90.tif,overpass90,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass91.tif,overpass91,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass92.tif,overpass92,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass93.tif,overpass93,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass94.tif,overpass94,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass95.tif,overpass95,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass96.tif,overpass96,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass97.tif,overpass97,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass98.tif,overpass98,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\overpass\overpass99.tif,overpass99,overpass
D:\Dataset\UCMerced_LandUse_Dataset\Images\parkinglot\parkinglot00.tif,parkinglot00,parkinglot
D:\Dataset\UCMerced_LandUse_Dataset\Images\parkinglot\parkinglot01.tif,parkinglot01,parkinglot
D:\Dataset\UCMerced_LandUse_Dataset\Images\parkinglot\parkinglot02.tif,parkinglot02,parkinglot
